Date,Time,Temp (°C) c:1,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
16-08-22,7:10:00,25.963,,,,,
16-08-22,7:20:00,25.939,,,,,
16-08-22,7:30:00,25.939,,,,,
16-08-22,7:40:00,25.914,,,,,
16-08-22,7:50:00,25.914,,,,,
16-08-22,8:00:00,25.914,,,,,
16-08-22,8:10:00,25.939,,,,,
16-08-22,8:20:00,25.939,,,,,
16-08-22,8:30:00,25.939,,,,,
16-08-22,8:40:00,25.939,,,,,
16-08-22,8:50:00,25.963,,,,,
16-08-22,9:00:00,25.963,,,,,
16-08-22,9:10:00,25.963,,,,,
16-08-22,9:20:00,25.987,,,,,
16-08-22,9:30:00,25.987,,,,,
16-08-22,9:40:00,25.987,,,,,
16-08-22,9:50:00,26.012,,,,,
16-08-22,10:00:00,26.012,,,,,
16-08-22,10:10:00,26.012,,,,,
16-08-22,10:20:00,26.061,,,,,
16-08-22,10:30:00,26.134,,,,,
16-08-22,10:40:00,26.231,,,,,
16-08-22,10:50:00,26.402,,,,,
16-08-22,11:00:00,26.5,,,,,
16-08-22,11:10:00,26.671,,,,,
16-08-22,11:20:00,26.867,,,,,
16-08-22,11:30:00,27.038,,,,,
16-08-22,11:40:00,27.161,,,,,
16-08-22,11:50:00,27.358,,,,,
16-08-22,12:00:00,27.554,,,,,
16-08-22,12:10:00,27.702,,,,,
16-08-22,12:20:00,27.924,,,,,
16-08-22,12:30:00,27.998,,,,,
16-08-22,12:40:00,28.097,,,,,
16-08-22,12:50:00,28.171,,,,,
16-08-22,13:00:00,28.27,,,,,
16-08-22,13:10:00,28.444,,,,,
16-08-22,13:20:00,28.518,,,,,
16-08-22,13:30:00,28.667,,,,,
16-08-22,13:40:00,28.866,,,,,
16-08-22,13:50:00,28.891,,,,,
16-08-22,14:00:00,29.04,,,,,
16-08-22,14:10:00,29.215,,,,,
16-08-22,14:20:00,29.34,,,,,
16-08-22,14:30:00,29.464,,,,,
16-08-22,14:40:00,29.59,,,,,
16-08-22,14:50:00,29.615,,,,,
16-08-22,15:00:00,29.69,,,,,
16-08-22,15:10:00,29.74,,,,,
16-08-22,15:20:00,29.765,,,,,
16-08-22,15:30:00,29.84,,,,,
16-08-22,15:40:00,29.84,,,,,
16-08-22,15:50:00,29.84,,,,,
16-08-22,16:00:00,29.865,,,,,
16-08-22,16:10:00,29.89,,,,,
16-08-22,16:20:00,29.865,,,,,
16-08-22,16:30:00,29.865,,,,,
16-08-22,16:40:00,29.865,,,,,
16-08-22,16:50:00,29.89,,,,,
16-08-22,17:00:00,29.89,,,,,
16-08-22,17:10:00,29.865,,,,,
16-08-22,17:20:00,29.89,,,,,
16-08-22,17:30:00,29.865,,,,,
16-08-22,17:40:00,29.84,,,,,
16-08-22,17:50:00,29.815,,,,,
16-08-22,18:00:00,29.74,,,,,
16-08-22,18:10:00,29.69,,,,,
16-08-22,18:20:00,29.615,,,,,
16-08-22,18:30:00,29.54,,,,,
16-08-22,18:40:00,29.464,,,,,
16-08-22,18:50:00,29.389,,,,,
16-08-22,19:00:00,29.265,,,,,
16-08-22,19:10:00,29.215,,,,,
16-08-22,19:20:00,29.115,,,,,
16-08-22,19:30:00,29.09,,,,,
16-08-22,19:40:00,29.015,,,,,
16-08-22,19:50:00,28.965,,,,,
16-08-22,20:00:00,28.891,,,,,
16-08-22,20:10:00,28.841,,,,,
16-08-22,20:20:00,28.816,,,,,
16-08-22,20:30:00,28.742,,,,,
16-08-22,20:40:00,28.692,,,,,
16-08-22,20:50:00,28.667,,,,,
16-08-22,21:00:00,28.617,,,,,
16-08-22,21:10:00,28.568,,,,,
16-08-22,21:20:00,28.543,,,,,
16-08-22,21:30:00,28.493,,,,,
16-08-22,21:40:00,28.444,,,,,
16-08-22,21:50:00,28.419,,,,,
16-08-22,22:00:00,28.345,,,,,
16-08-22,22:10:00,28.32,,,,,
16-08-22,22:20:00,28.295,,,,,
16-08-22,22:30:00,28.245,,,,,
16-08-22,22:40:00,28.196,,,,,
16-08-22,22:50:00,28.171,,,,,
16-08-22,23:00:00,28.147,,,,,
16-08-22,23:10:00,28.097,,,,,
16-08-22,23:20:00,28.072,,,,,
16-08-22,23:30:00,28.023,,,,,
16-08-22,23:40:00,27.974,,,,,
16-08-22,23:50:00,27.924,,,,,
17-08-22,0:00:00,27.899,,,,,
17-08-22,0:10:00,27.85,,,,,
17-08-22,0:20:00,27.825,,,,,
17-08-22,0:30:00,27.776,,,,,
17-08-22,0:40:00,27.751,,,,,
17-08-22,0:50:00,27.727,,,,,
17-08-22,1:00:00,27.677,,,,,
17-08-22,1:10:00,27.653,,,,,
17-08-22,1:20:00,27.604,,,,,
17-08-22,1:30:00,27.579,,,,,
17-08-22,1:40:00,27.53,,,,,
17-08-22,1:50:00,27.505,,,,,
17-08-22,2:00:00,27.456,,,,,
17-08-22,2:10:00,27.431,,,,,
17-08-22,2:20:00,27.407,,,,,
17-08-22,2:30:00,27.407,,,,,
17-08-22,2:40:00,27.407,,,,,
17-08-22,2:50:00,27.358,,,,,
17-08-22,3:00:00,27.333,,,,,
17-08-22,3:10:00,27.333,,,,,
17-08-22,3:20:00,27.284,,,,,
17-08-22,3:30:00,27.259,,,,,
17-08-22,3:40:00,27.235,,,,,
17-08-22,3:50:00,27.235,,,,,
17-08-22,4:00:00,27.186,,,,,
17-08-22,4:10:00,27.161,,,,,
17-08-22,4:20:00,27.136,,,,,
17-08-22,4:30:00,27.136,,,,,
17-08-22,4:40:00,27.112,,,,,
17-08-22,4:50:00,27.112,,,,,
17-08-22,5:00:00,27.087,,,,,
17-08-22,5:10:00,27.087,,,,,
17-08-22,5:20:00,27.063,,,,,
17-08-22,5:30:00,27.038,,,,,
17-08-22,5:40:00,27.014,,,,,
17-08-22,5:50:00,26.989,,,,,
17-08-22,6:00:00,26.965,,,,,
17-08-22,6:10:00,26.94,,,,,
17-08-22,6:20:00,26.916,,,,,
17-08-22,6:30:00,26.916,,,,,
17-08-22,6:40:00,26.916,,,,,
17-08-22,6:50:00,26.891,,,,,
17-08-22,7:00:00,26.891,,,,,
17-08-22,7:10:00,26.891,,,,,
17-08-22,7:20:00,26.891,,,,,
17-08-22,7:30:00,26.891,,,,,
17-08-22,7:40:00,26.867,,,,,
17-08-22,7:50:00,26.867,,,,,
17-08-22,8:00:00,26.867,,,,,
17-08-22,8:10:00,26.867,,,,,
17-08-22,8:20:00,26.867,,,,,
17-08-22,8:30:00,26.867,,,,,
17-08-22,8:40:00,26.867,,,,,
17-08-22,8:50:00,26.867,,,,,
17-08-22,9:00:00,26.867,,,,,
17-08-22,9:10:00,26.867,,,,,
17-08-22,9:20:00,26.867,,,,,
17-08-22,9:30:00,26.842,,,,,
17-08-22,9:40:00,26.842,,,,,
17-08-22,9:50:00,26.842,,,,,
17-08-22,10:00:00,26.867,,,,,
17-08-22,10:10:00,26.916,,,,,
17-08-22,10:20:00,26.989,,,,,
17-08-22,10:30:00,27.112,,,,,
17-08-22,10:40:00,27.21,,,,,
17-08-22,10:50:00,27.333,,,,,
17-08-22,11:00:00,27.481,,,,,
17-08-22,11:10:00,27.579,,,,,
17-08-22,11:20:00,27.751,,,,,
17-08-22,11:30:00,27.949,,,,,
17-08-22,11:40:00,28.171,,,,,
17-08-22,11:50:00,28.32,,,,,
17-08-22,12:00:00,28.543,,,,,
17-08-22,12:10:00,28.717,,,,,
17-08-22,12:20:00,28.841,,,,,
17-08-22,12:30:00,28.916,,,,,
17-08-22,12:40:00,28.99,,,,,
17-08-22,12:50:00,29.065,,,,,
17-08-22,13:00:00,29.19,,,,,
17-08-22,13:10:00,29.265,,,,,
17-08-22,13:20:00,29.315,,,,,
17-08-22,13:30:00,29.389,,,,,
17-08-22,13:40:00,29.439,,,,,
17-08-22,13:50:00,29.54,,,,,
17-08-22,14:00:00,29.74,,,,,
17-08-22,14:10:00,29.941,,,,,
17-08-22,14:20:00,30.041,,,,,
17-08-22,14:30:00,30.091,,,,,
17-08-22,14:40:00,30.142,,,,,
17-08-22,14:50:00,30.217,,,,,
17-08-22,15:00:00,30.243,,,,,
17-08-22,15:10:00,30.243,,,,,
17-08-22,15:20:00,30.268,,,,,
17-08-22,15:30:00,30.268,,,,,
17-08-22,15:40:00,30.293,,,,,
17-08-22,15:50:00,30.268,,,,,
17-08-22,16:00:00,30.243,,,,,
17-08-22,16:10:00,30.243,,,,,
17-08-22,16:20:00,30.243,,,,,
17-08-22,16:30:00,30.192,,,,,
17-08-22,16:40:00,30.217,,,,,
17-08-22,16:50:00,30.192,,,,,
17-08-22,17:00:00,30.192,,,,,
17-08-22,17:10:00,30.142,,,,,
17-08-22,17:20:00,30.066,,,,,
17-08-22,17:30:00,30.041,,,,,
17-08-22,17:40:00,29.991,,,,,
17-08-22,17:50:00,29.941,,,,,
17-08-22,18:00:00,29.89,,,,,
17-08-22,18:10:00,29.79,,,,,
17-08-22,18:20:00,29.665,,,,,
17-08-22,18:30:00,29.565,,,,,
17-08-22,18:40:00,29.464,,,,,
17-08-22,18:50:00,29.34,,,,,
17-08-22,19:00:00,29.24,,,,,
17-08-22,19:10:00,29.165,,,,,
17-08-22,19:20:00,29.09,,,,,
17-08-22,19:30:00,29.065,,,,,
17-08-22,19:40:00,28.965,,,,,
17-08-22,19:50:00,28.916,,,,,
17-08-22,20:00:00,28.916,,,,,
17-08-22,20:10:00,28.866,,,,,
17-08-22,20:20:00,28.841,,,,,
17-08-22,20:30:00,28.791,,,,,
17-08-22,20:40:00,28.742,,,,,
17-08-22,20:50:00,28.717,,,,,
17-08-22,21:00:00,28.667,,,,,
17-08-22,21:10:00,28.617,,,,,
17-08-22,21:20:00,28.568,,,,,
17-08-22,21:30:00,28.518,,,,,
17-08-22,21:40:00,28.468,,,,,
17-08-22,21:50:00,28.419,,,,,
17-08-22,22:00:00,28.369,,,,,
17-08-22,22:10:00,28.32,,,,,
17-08-22,22:20:00,28.245,,,,,
17-08-22,22:30:00,28.221,,,,,
17-08-22,22:40:00,28.171,,,,,
17-08-22,22:50:00,28.147,,,,,
17-08-22,23:00:00,28.122,,,,,
17-08-22,23:10:00,28.072,,,,,
17-08-22,23:20:00,28.048,,,,,
17-08-22,23:30:00,28.023,,,,,
17-08-22,23:40:00,27.998,,,,,
17-08-22,23:50:00,27.949,,,,,
18-08-22,0:00:00,27.924,,,,,
18-08-22,0:10:00,27.875,,,,,
18-08-22,0:20:00,27.85,,,,,
18-08-22,0:30:00,27.825,,,,,
18-08-22,0:40:00,27.801,,,,,
18-08-22,0:50:00,27.776,,,,,
18-08-22,1:00:00,27.727,,,,,
18-08-22,1:10:00,27.702,,,,,
18-08-22,1:20:00,27.653,,,,,
18-08-22,1:30:00,27.628,,,,,
18-08-22,1:40:00,27.579,,,,,
18-08-22,1:50:00,27.554,,,,,
18-08-22,2:00:00,27.505,,,,,
18-08-22,2:10:00,27.481,,,,,
18-08-22,2:20:00,27.456,,,,,
18-08-22,2:30:00,27.456,,,,,
18-08-22,2:40:00,27.431,,,,,
18-08-22,2:50:00,27.407,,,,,
18-08-22,3:00:00,27.382,,,,,
18-08-22,3:10:00,27.358,,,,,
18-08-22,3:20:00,27.358,,,,,
18-08-22,3:30:00,27.333,,,,,
18-08-22,3:40:00,27.308,,,,,
18-08-22,3:50:00,27.284,,,,,
18-08-22,4:00:00,27.259,,,,,
18-08-22,4:10:00,27.235,,,,,
18-08-22,4:20:00,27.21,,,,,
18-08-22,4:30:00,27.186,,,,,
18-08-22,4:40:00,27.161,,,,,
18-08-22,4:50:00,27.112,,,,,
18-08-22,5:00:00,27.087,,,,,
18-08-22,5:10:00,27.087,,,,,
18-08-22,5:20:00,27.063,,,,,
18-08-22,5:30:00,27.038,,,,,
18-08-22,5:40:00,26.989,,,,,
18-08-22,5:50:00,26.989,,,,,
18-08-22,6:00:00,26.965,,,,,
18-08-22,6:10:00,26.965,,,,,
18-08-22,6:20:00,26.94,,,,,
18-08-22,6:30:00,26.891,,,,,
18-08-22,6:40:00,26.867,,,,,
18-08-22,6:50:00,26.867,,,,,
18-08-22,7:00:00,26.842,,,,,
18-08-22,7:10:00,26.818,,,,,
18-08-22,7:20:00,26.842,,,,,
18-08-22,7:30:00,26.818,,,,,
18-08-22,7:40:00,26.793,,,,,
18-08-22,7:50:00,26.793,,,,,
18-08-22,8:00:00,26.793,,,,,
18-08-22,8:10:00,26.793,,,,,
18-08-22,8:20:00,26.769,,,,,
18-08-22,8:30:00,26.769,,,,,
18-08-22,8:40:00,26.793,,,,,
18-08-22,8:50:00,26.793,,,,,
18-08-22,9:00:00,26.793,,,,,
18-08-22,9:10:00,26.818,,,,,
18-08-22,9:20:00,26.818,,,,,
18-08-22,9:30:00,26.793,,,,,
18-08-22,9:40:00,26.744,,,,,
18-08-22,9:50:00,26.769,,,,,
18-08-22,10:00:00,26.793,,,,,
18-08-22,10:10:00,26.842,,,,,
18-08-22,10:20:00,26.891,,,,,
18-08-22,10:30:00,26.94,,,,,
18-08-22,10:40:00,27.063,,,,,
18-08-22,10:50:00,27.21,,,,,
18-08-22,11:00:00,27.284,,,,,
18-08-22,11:10:00,27.431,,,,,
18-08-22,11:20:00,27.579,,,,,
18-08-22,11:30:00,27.825,,,,,
18-08-22,11:40:00,28.023,,,,,
18-08-22,11:50:00,28.023,,,,,
18-08-22,12:00:00,28.221,,,,,
18-08-22,12:10:00,28.345,,,,,
18-08-22,12:20:00,28.419,,,,,
18-08-22,12:30:00,28.617,,,,,
18-08-22,12:40:00,28.667,,,,,
18-08-22,12:50:00,28.766,,,,,
18-08-22,13:00:00,28.891,,,,,
18-08-22,13:10:00,28.941,,,,,
18-08-22,13:20:00,29.04,,,,,
18-08-22,13:30:00,29.165,,,,,
18-08-22,13:40:00,29.29,,,,,
18-08-22,13:50:00,29.414,,,,,
18-08-22,14:00:00,29.59,,,,,
18-08-22,14:10:00,29.715,,,,,
18-08-22,14:20:00,29.815,,,,,
18-08-22,14:30:00,29.916,,,,,
18-08-22,14:40:00,30.066,,,,,
18-08-22,14:50:00,30.117,,,,,
18-08-22,15:00:00,30.142,,,,,
18-08-22,15:10:00,30.217,,,,,
18-08-22,15:20:00,30.217,,,,,
18-08-22,15:30:00,30.268,,,,,
18-08-22,15:40:00,30.268,,,,,
18-08-22,15:50:00,30.293,,,,,
18-08-22,16:00:00,30.293,,,,,
18-08-22,16:10:00,30.293,,,,,
18-08-22,16:20:00,30.268,,,,,
18-08-22,16:30:00,30.243,,,,,
18-08-22,16:40:00,30.192,,,,,
18-08-22,16:50:00,30.217,,,,,
18-08-22,17:00:00,30.192,,,,,
18-08-22,17:10:00,30.217,,,,,
18-08-22,17:20:00,30.142,,,,,
18-08-22,17:30:00,30.091,,,,,
18-08-22,17:40:00,30.066,,,,,
18-08-22,17:50:00,29.991,,,,,
18-08-22,18:00:00,29.941,,,,,
18-08-22,18:10:00,29.84,,,,,
18-08-22,18:20:00,29.765,,,,,
18-08-22,18:30:00,29.64,,,,,
18-08-22,18:40:00,29.565,,,,,
18-08-22,18:50:00,29.49,,,,,
18-08-22,19:00:00,29.365,,,,,
18-08-22,19:10:00,29.315,,,,,
18-08-22,19:20:00,29.19,,,,,
18-08-22,19:30:00,29.115,,,,,
18-08-22,19:40:00,29.04,,,,,
18-08-22,19:50:00,28.99,,,,,
18-08-22,20:00:00,28.941,,,,,
18-08-22,20:10:00,28.891,,,,,
18-08-22,20:20:00,28.816,,,,,
18-08-22,20:30:00,28.766,,,,,
18-08-22,20:40:00,28.717,,,,,
18-08-22,20:50:00,28.667,,,,,
18-08-22,21:00:00,28.617,,,,,
18-08-22,21:10:00,28.568,,,,,
18-08-22,21:20:00,28.543,,,,,
18-08-22,21:30:00,28.493,,,,,
18-08-22,21:40:00,28.444,,,,,
18-08-22,21:50:00,28.394,,,,,
18-08-22,22:00:00,28.369,,,,,
18-08-22,22:10:00,28.32,,,,,
18-08-22,22:20:00,28.295,,,,,
18-08-22,22:30:00,28.245,,,,,
18-08-22,22:40:00,28.196,,,,,
18-08-22,22:50:00,28.147,,,,,
18-08-22,23:00:00,28.122,,,,,
18-08-22,23:10:00,28.072,,,,,
18-08-22,23:20:00,27.998,,,,,
18-08-22,23:30:00,27.974,,,,,
18-08-22,23:40:00,27.924,,,,,
18-08-22,23:50:00,27.875,,,,,
19-08-22,0:00:00,27.825,,,,,
19-08-22,0:10:00,27.776,,,,,
19-08-22,0:20:00,27.727,,,,,
19-08-22,0:30:00,27.677,,,,,
19-08-22,0:40:00,27.653,,,,,
19-08-22,0:50:00,27.628,,,,,
19-08-22,1:00:00,27.604,,,,,
19-08-22,1:10:00,27.579,,,,,
19-08-22,1:20:00,27.554,,,,,
19-08-22,1:30:00,27.53,,,,,
19-08-22,1:40:00,27.53,,,,,
19-08-22,1:50:00,27.505,,,,,
19-08-22,2:00:00,27.481,,,,,
19-08-22,2:10:00,27.456,,,,,
19-08-22,2:20:00,27.431,,,,,
19-08-22,2:30:00,27.382,,,,,
19-08-22,2:40:00,27.358,,,,,
19-08-22,2:50:00,27.333,,,,,
19-08-22,3:00:00,27.284,,,,,
19-08-22,3:10:00,27.259,,,,,
19-08-22,3:20:00,27.21,,,,,
19-08-22,3:30:00,27.186,,,,,
19-08-22,3:40:00,27.161,,,,,
19-08-22,3:50:00,27.136,,,,,
19-08-22,4:00:00,27.112,,,,,
19-08-22,4:10:00,27.063,,,,,
19-08-22,4:20:00,27.038,,,,,
19-08-22,4:30:00,26.989,,,,,
19-08-22,4:40:00,26.989,,,,,
19-08-22,4:50:00,26.94,,,,,
19-08-22,5:00:00,26.916,,,,,
19-08-22,5:10:00,26.916,,,,,
19-08-22,5:20:00,26.891,,,,,
19-08-22,5:30:00,26.891,,,,,
19-08-22,5:40:00,26.818,,,,,
19-08-22,5:50:00,26.744,,,,,
19-08-22,6:00:00,26.72,,,,,
19-08-22,6:10:00,26.695,,,,,
19-08-22,6:20:00,26.671,,,,,
19-08-22,6:30:00,26.646,,,,,
19-08-22,6:40:00,26.622,,,,,
19-08-22,6:50:00,26.598,,,,,
19-08-22,7:00:00,26.598,,,,,
19-08-22,7:10:00,26.573,,,,,
19-08-22,7:20:00,26.573,,,,,
19-08-22,7:30:00,26.573,,,,,
19-08-22,7:40:00,26.549,,,,,
19-08-22,7:50:00,26.524,,,,,
19-08-22,8:00:00,26.5,,,,,
19-08-22,8:10:00,26.451,,,,,
19-08-22,8:20:00,26.426,,,,,
19-08-22,8:30:00,26.402,,,,,
19-08-22,8:40:00,26.378,,,,,
19-08-22,8:50:00,26.329,,,,,
19-08-22,9:00:00,26.28,,,,,
19-08-22,9:10:00,26.231,,,,,
19-08-22,9:20:00,26.231,,,,,
19-08-22,9:30:00,26.28,,,,,
19-08-22,9:40:00,26.304,,,,,
19-08-22,9:50:00,26.353,,,,,
19-08-22,10:00:00,26.426,,,,,
19-08-22,10:10:00,26.549,,,,,
19-08-22,10:20:00,26.646,,,,,
19-08-22,10:30:00,26.793,,,,,
19-08-22,10:40:00,26.94,,,,,
19-08-22,10:50:00,27.063,,,,,
19-08-22,11:00:00,27.186,,,,,
19-08-22,11:10:00,27.358,,,,,
19-08-22,11:20:00,27.382,,,,,
19-08-22,11:30:00,27.456,,,,,
19-08-22,11:40:00,27.579,,,,,
19-08-22,11:50:00,27.776,,,,,
19-08-22,12:00:00,27.924,,,,,
19-08-22,12:10:00,28.122,,,,,
19-08-22,12:20:00,28.27,,,,,
19-08-22,12:30:00,28.32,,,,,
19-08-22,12:40:00,28.419,,,,,
19-08-22,12:50:00,28.444,,,,,
19-08-22,13:00:00,28.593,,,,,
19-08-22,13:10:00,28.717,,,,,
19-08-22,13:20:00,28.791,,,,,
19-08-22,13:30:00,28.891,,,,,
19-08-22,13:40:00,29.04,,,,,
19-08-22,13:50:00,29.09,,,,,
19-08-22,14:00:00,29.315,,,,,
19-08-22,14:10:00,29.49,,,,,
19-08-22,14:20:00,29.565,,,,,
19-08-22,14:30:00,29.69,,,,,
19-08-22,14:40:00,29.765,,,,,
19-08-22,14:50:00,29.79,,,,,
19-08-22,15:00:00,29.815,,,,,
19-08-22,15:10:00,29.74,,,,,
19-08-22,15:20:00,29.765,,,,,
19-08-22,15:30:00,29.715,,,,,
19-08-22,15:40:00,29.665,,,,,
19-08-22,15:50:00,29.64,,,,,
19-08-22,16:00:00,29.59,,,,,
19-08-22,16:10:00,29.565,,,,,
19-08-22,16:20:00,29.515,,,,,
19-08-22,16:30:00,29.54,,,,,
19-08-22,16:40:00,29.515,,,,,
19-08-22,16:50:00,29.464,,,,,
19-08-22,17:00:00,29.365,,,,,
19-08-22,17:10:00,29.315,,,,,
19-08-22,17:20:00,29.29,,,,,
19-08-22,17:30:00,29.265,,,,,
19-08-22,17:40:00,29.19,,,,,
19-08-22,17:50:00,29.14,,,,,
19-08-22,18:00:00,29.015,,,,,
19-08-22,18:10:00,28.941,,,,,
19-08-22,18:20:00,28.841,,,,,
19-08-22,18:30:00,28.766,,,,,
19-08-22,18:40:00,28.717,,,,,
19-08-22,18:50:00,28.617,,,,,
19-08-22,19:00:00,28.493,,,,,
19-08-22,19:10:00,28.444,,,,,
19-08-22,19:20:00,28.394,,,,,
19-08-22,19:30:00,28.295,,,,,
19-08-22,19:40:00,28.196,,,,,
19-08-22,19:50:00,28.147,,,,,
19-08-22,20:00:00,28.147,,,,,
19-08-22,20:10:00,28.097,,,,,
19-08-22,20:20:00,28.072,,,,,
19-08-22,20:30:00,28.072,,,,,
19-08-22,20:40:00,28.048,,,,,
19-08-22,20:50:00,27.974,,,,,
19-08-22,21:00:00,27.924,,,,,
19-08-22,21:10:00,27.85,,,,,
19-08-22,21:20:00,27.825,,,,,
19-08-22,21:30:00,27.776,,,,,
19-08-22,21:40:00,27.727,,,,,
19-08-22,21:50:00,27.702,,,,,
19-08-22,22:00:00,27.628,,,,,
19-08-22,22:10:00,27.579,,,,,
19-08-22,22:20:00,27.53,,,,,
19-08-22,22:30:00,27.456,,,,,
19-08-22,22:40:00,27.407,,,,,
19-08-22,22:50:00,27.382,,,,,
19-08-22,23:00:00,27.358,,,,,
19-08-22,23:10:00,27.333,,,,,
19-08-22,23:20:00,27.259,,,,,
19-08-22,23:30:00,27.235,,,,,
19-08-22,23:40:00,27.186,,,,,
19-08-22,23:50:00,27.186,,,,,
20-08-22,0:00:00,27.161,,,,,
20-08-22,0:10:00,27.112,,,,,
20-08-22,0:20:00,27.087,,,,,
20-08-22,0:30:00,27.014,,,,,
20-08-22,0:40:00,26.965,,,,,
20-08-22,0:50:00,26.916,,,,,
20-08-22,1:00:00,26.867,,,,,
20-08-22,1:10:00,26.867,,,,,
20-08-22,1:20:00,26.842,,,,,
20-08-22,1:30:00,26.842,,,,,
20-08-22,1:40:00,26.793,,,,,
20-08-22,1:50:00,26.769,,,,,
20-08-22,2:00:00,26.744,,,,,
20-08-22,2:10:00,26.744,,,,,
20-08-22,2:20:00,26.695,,,,,
20-08-22,2:30:00,26.646,,,,,
20-08-22,2:40:00,26.622,,,,,
20-08-22,2:50:00,26.598,,,,,
20-08-22,3:00:00,26.573,,,,,
20-08-22,3:10:00,26.524,,,,,
20-08-22,3:20:00,26.5,,,,,
20-08-22,3:30:00,26.475,,,,,
20-08-22,3:40:00,26.451,,,,,
20-08-22,3:50:00,26.451,,,,,
20-08-22,4:00:00,26.426,,,,,
20-08-22,4:10:00,26.402,,,,,
20-08-22,4:20:00,26.378,,,,,
20-08-22,4:30:00,26.329,,,,,
20-08-22,4:40:00,26.304,,,,,
20-08-22,4:50:00,26.256,,,,,
20-08-22,5:00:00,26.207,,,,,
20-08-22,5:10:00,26.182,,,,,
20-08-22,5:20:00,26.158,,,,,
20-08-22,5:30:00,26.109,,,,,
20-08-22,5:40:00,26.109,,,,,
20-08-22,5:50:00,26.085,,,,,
20-08-22,6:00:00,26.061,,,,,
20-08-22,6:10:00,26.036,,,,,
20-08-22,6:20:00,25.987,,,,,
20-08-22,6:30:00,25.963,,,,,
20-08-22,6:40:00,25.939,,,,,
20-08-22,6:50:00,25.939,,,,,
20-08-22,7:00:00,25.89,,,,,
20-08-22,7:10:00,25.866,,,,,
20-08-22,7:20:00,25.89,,,,,
20-08-22,7:30:00,25.866,,,,,
20-08-22,7:40:00,25.841,,,,,
20-08-22,7:50:00,25.817,,,,,
20-08-22,8:00:00,25.793,,,,,
20-08-22,8:10:00,25.817,,,,,
20-08-22,8:20:00,25.841,,,,,
20-08-22,8:30:00,25.841,,,,,
20-08-22,8:40:00,25.841,,,,,
20-08-22,8:50:00,25.866,,,,,
20-08-22,9:00:00,25.841,,,,,
20-08-22,9:10:00,25.817,,,,,
20-08-22,9:20:00,25.817,,,,,
20-08-22,9:30:00,25.817,,,,,
20-08-22,9:40:00,25.841,,,,,
20-08-22,9:50:00,25.866,,,,,
20-08-22,10:00:00,25.987,,,,,
20-08-22,10:10:00,26.036,,,,,
20-08-22,10:20:00,26.109,,,,,
20-08-22,10:30:00,26.231,,,,,
20-08-22,10:40:00,26.451,,,,,
20-08-22,10:50:00,26.549,,,,,
20-08-22,11:00:00,26.695,,,,,
20-08-22,11:10:00,26.793,,,,,
20-08-22,11:20:00,26.965,,,,,
20-08-22,11:30:00,27.161,,,,,
20-08-22,11:40:00,27.358,,,,,
20-08-22,11:50:00,27.481,,,,,
20-08-22,12:00:00,27.653,,,,,
20-08-22,12:10:00,27.727,,,,,
20-08-22,12:20:00,27.825,,,,,
20-08-22,12:30:00,27.924,,,,,
20-08-22,12:40:00,27.974,,,,,
20-08-22,12:50:00,28.072,,,,,
20-08-22,13:00:00,28.147,,,,,
20-08-22,13:10:00,28.072,,,,,
20-08-22,13:20:00,28.221,,,,,
20-08-22,13:30:00,28.27,,,,,
20-08-22,13:40:00,28.493,,,,,
20-08-22,13:50:00,28.617,,,,,
20-08-22,14:00:00,28.766,,,,,
20-08-22,14:10:00,28.99,,,,,
20-08-22,14:20:00,29.04,,,,,
20-08-22,14:30:00,29.065,,,,,
20-08-22,14:40:00,29.165,,,,,
20-08-22,14:50:00,29.265,,,,,
20-08-22,15:00:00,29.315,,,,,
20-08-22,15:10:00,29.365,,,,,
20-08-22,15:20:00,29.414,,,,,
20-08-22,15:30:00,29.464,,,,,
20-08-22,15:40:00,29.439,,,,,
20-08-22,15:50:00,29.464,,,,,
20-08-22,16:00:00,29.414,,,,,
20-08-22,16:10:00,29.414,,,,,
20-08-22,16:20:00,29.414,,,,,
20-08-22,16:30:00,29.389,,,,,
20-08-22,16:40:00,29.389,,,,,
20-08-22,16:50:00,29.315,,,,,
20-08-22,17:00:00,29.215,,,,,
20-08-22,17:10:00,29.24,,,,,
20-08-22,17:20:00,29.215,,,,,
20-08-22,17:30:00,29.19,,,,,
20-08-22,17:40:00,29.14,,,,,
20-08-22,17:50:00,29.065,,,,,
20-08-22,18:00:00,28.965,,,,,
20-08-22,18:10:00,28.866,,,,,
20-08-22,18:20:00,28.816,,,,,
20-08-22,18:30:00,28.717,,,,,
20-08-22,18:40:00,28.642,,,,,
20-08-22,18:50:00,28.568,,,,,
20-08-22,19:00:00,28.468,,,,,
20-08-22,19:10:00,28.394,,,,,
20-08-22,19:20:00,28.32,,,,,
20-08-22,19:30:00,28.245,,,,,
20-08-22,19:40:00,28.147,,,,,
20-08-22,19:50:00,28.072,,,,,
20-08-22,20:00:00,27.974,,,,,
20-08-22,20:10:00,27.924,,,,,
20-08-22,20:20:00,27.875,,,,,
20-08-22,20:30:00,27.85,,,,,
20-08-22,20:40:00,27.776,,,,,
20-08-22,20:50:00,27.727,,,,,
20-08-22,21:00:00,27.702,,,,,
20-08-22,21:10:00,27.677,,,,,
20-08-22,21:20:00,27.628,,,,,
20-08-22,21:30:00,27.579,,,,,
20-08-22,21:40:00,27.53,,,,,
